Date-Time,Température à 500hPa (K),Température à 1000hPa (K)
2021-07-06 18:00:00,267.0915562975455,301.9985125007913
2021-07-06 19:00:00,266.7764997186737,301.6361974350888
2021-07-06 20:00:00,266.2789728712054,301.3027625557828
2021-07-06 21:00:00,265.87071205441737,301.0284007850153
2021-07-06 22:00:00,265.4151927507986,300.11342397054193
2021-07-06 23:00:00,265.3154248341559,299.933579173436
2021-07-07 00:00:00,265.8785884688892,299.7721126767642
2021-07-07 01:00:00,266.40105729551817,299.5975188226394
2021-07-07 02:00:00,266.6307860509455,299.3362844093249
2021-07-07 03:00:00,266.58746577135065,299.1853197986155
2021-07-07 04:00:00,266.2737219282242,299.02647877343435
2021-07-07 05:00:00,266.2487799490635,298.87420142697965
2021-07-07 06:00:00,266.22908891288404,298.86895048399845
2021-07-07 07:00:00,266.26584551375237,299.87581880064283
2021-07-07 08:00:00,266.5034506836515,301.4300979230768
2021-07-07 09:00:00,266.4365011606413,302.7585864973194
2021-07-07 10:00:00,266.20283419797806,304.07526044985434
2021-07-07 11:00:00,265.9849200642584,305.0427466941397
2021-07-07 12:00:00,265.8943412978328,305.7109291884969
2021-07-07 13:00:00,265.92190874848404,306.2386489581071
2021-07-07 14:00:00,265.90746865528575,306.523512614837
2021-07-07 15:00:00,265.7985115884259,306.57339657315833
2021-07-07 16:00:00,265.5910993406687,306.42374469819424
2021-07-07 17:00:00,265.3810616214209,306.04173859631226
2021-07-07 18:00:00,265.0620668353132,305.6400414582507
2021-07-07 19:00:00,264.68531167641237,305.23703158444397
2021-07-07 20:00:00,264.2717999166432,304.86815284001494
2021-07-07 21:00:00,263.8490990066569,304.4743321164252
2021-07-07 22:00:00,263.2124221701869,303.3256883392886
2021-07-07 23:00:00,262.77659390274766,303.01325723190746
2021-07-08 00:00:00,262.09528405093744,302.69820065303566
2021-07-08 01:00:00,261.4979892868264,302.392333224381
2021-07-08 02:00:00,261.33521005440934,302.1009058889246
2021-07-08 03:00:00,261.43103976381616,301.81472949644944
2021-07-08 04:00:00,261.7237798350178,301.51936395375714
2021-07-08 05:00:00,262.290881676987,301.37233755028365
2021-07-08 06:00:00,263.2071712272057,301.25681680469734
2021-07-08 07:00:00,263.66137779507915,301.6165063989093
2021-07-08 08:00:00,263.27412075021596,303.323062867798
2021-07-08 09:00:00,263.16778915484673,304.7998905812594
2021-07-08 10:00:00,263.01945001562797,305.5586518420422
2021-07-08 11:00:00,263.7729603334296,306.9750937112198
2021-07-08 12:00:00,264.11558436295263,307.8270592099189
2021-07-08 13:00:00,263.8609136283646,308.23532002670686
2021-07-08 14:00:00,264.20616312937824,308.50574359023847
2021-07-08 15:00:00,264.68531167641237,308.3889101089069
2021-07-08 16:00:00,264.5382852729389,308.22087993350857
2021-07-08 17:00:00,264.09195511953726,307.8835068469667
2021-07-08 18:00:00,263.8372843849492,307.34397245564884
2021-07-08 19:00:00,264.0460093684518,306.67447722554635
2021-07-08 20:00:00,263.64431223039026,306.1008117048507
2021-07-08 21:00:00,262.90130379855106,305.6518560799584
2021-07-08 22:00:00,262.60200004862287,304.4296991010851
2021-07-08 23:00:00,262.84223069001257,304.1212062009398
2021-07-09 00:00:00,263.2557424497818,303.8757246165689
2021-07-09 01:00:00,263.09952689609116,303.79039679312444
2021-07-09 02:00:00,262.92755851345703,303.9702415902304
2021-07-09 03:00:00,262.62300382054764,304.1645264805347
2021-07-09 04:00:00,262.7398373018793,304.01881281280646
2021-07-09 05:00:00,262.0506510355973,303.5488534159894
2021-07-09 06:00:00,261.5347458876948,303.3716340903741
2021-07-09 07:00:00,262.0598401858144,303.7523274565108
2021-07-09 08:00:00,262.10316046540925,305.52583344840974
2021-07-09 09:00:00,261.8196095444247,307.1221201146933
2021-07-09 10:00:00,260.1773771270556,307.22451350282665
2021-07-09 11:00:00,260.10517666106415,306.49988337142156
2021-07-09 12:00:00,262.1884882888537,300.71071873465297
2021-07-09 13:00:00,262.1740481956554,301.6388229065794
2021-07-09 14:00:00,262.1556698952212,303.1983529719946
2021-07-09 15:00:00,262.7398373018793,304.087075071562
2021-07-09 16:00:00,263.0325773730809,304.3194292984799
2021-07-09 17:00:00,262.8724236121545,304.0227510200424
2021-07-09 18:00:00,262.545552411575,303.0972723196066
2021-07-09 19:00:00,262.72933541591686,302.6968879172904
2021-07-09 20:00:00,263.15466179739377,302.392333224381
2021-07-09 21:00:00,263.32531744428263,302.06546202380156
2021-07-09 22:00:00,262.5704943907357,301.5810625337862
2021-07-09 23:00:00,262.88555096960744,300.5610668596889
2021-07-10 00:00:00,263.1375962327049,299.8456258785009
2021-07-10 01:00:00,263.15072359015784,299.41242308255227
2021-07-10 02:00:00,263.4001433817647,299.0081004730002
2021-07-10 03:00:00,263.45527828306723,298.4344349523045
2021-07-10 04:00:00,263.4001433817647,297.8279510379764
2021-07-10 05:00:00,263.11659246078005,297.1505793934021
2021-07-10 06:00:00,262.88817644109804,296.66092896040556
2021-07-10 07:00:00,262.9236203062211,296.8407737575115
2021-07-10 08:00:00,262.83697974703136,297.3934355062824
2021-07-10 09:00:00,262.5022321319801,297.78463075838147
2021-07-10 10:00:00,262.4326571374793,297.56540388891653
2021-07-10 11:00:00,262.6321929707647,299.02122783045314
2021-07-10 12:00:00,262.75427739507757,300.3733456481111
2021-07-10 13:00:00,262.76609201678525,301.2095583178666
2021-07-10 14:00:00,262.88555096960744,300.90237815346666
2021-07-10 15:00:00,262.90786747727753,300.0635400122206
2021-07-10 16:00:00,262.6072509916041,298.6155924851558
2021-07-10 17:00:00,262.0454000926161,298.6982948371096
2021-07-10 18:00:00,262.32895101360066,298.6182179566464
2021-07-10 19:00:00,262.39983874384683,298.4121184446344
2021-07-10 20:00:00,262.53242505412203,298.1587604457917
2021-07-10 21:00:00,262.88030002662623,297.9211552758926
2021-07-10 22:00:00,263.3738886668587,296.3576870032415
2021-07-10 23:00:00,263.41195800347236,296.2933629517218
2021-07-11 00:00:00,262.9223075704758,296.25004267212694
2021-07-11 01:00:00,262.8632344619374,296.1515874912295
2021-07-11 02:00:00,262.99844624370314,296.0623214605492
2021-07-11 03:00:00,262.91049294876814,295.97305542986885
2021-07-11 04:00:00,262.76084107380404,295.85490921279194
2021-07-11 05:00:00,262.51535948943314,295.736762995715
2021-07-11 06:00:00,262.2672524335716,295.7840214825458
2021-07-11 07:00:00,262.07165480752207,296.35112332451496
2021-07-11 08:00:00,261.84586425933065,298.76393162437455
2021-07-11 09:00:00,261.6463284260452,300.658209304841
2021-07-11 10:00:00,261.8025439797358,301.09797577951616
2021-07-11 11:00:00,261.43103976381616,302.58793085043055
2021-07-11 12:00:00,261.20787468711535,303.90066659572955
2021-07-11 13:00:00,261.2866388318333,304.98761179283713
2021-07-11 14:00:00,261.67914681967767,305.56259004927807
2021-07-11 15:00:00,261.93381755426566,303.92560857489025
2021-07-11 16:00:00,261.4021595774196,302.17967003364254
2021-07-11 17:00:00,261.5767534315443,301.63094649210757
2021-07-11 18:00:00,261.4888001366093,301.0257753135247
2021-07-11 19:00:00,261.245944023729,300.5006810154051
2021-07-11 20:00:00,261.54918598089307,300.1541187786462
2021-07-11 21:00:00,261.9272538755392,299.8600659716992
2021-07-11 22:00:00,262.5954363698964,299.1118065968788
2021-07-11 23:00:00,263.5983664793048,298.85188491930955
2021-07-12 00:00:00,263.53141695629455,298.61690522090106
2021-07-12 01:00:00,264.09064238379193,298.4436241025216
2021-07-12 02:00:00,264.4188263201167,298.3057868492652
2021-07-12 03:00:00,264.56979093082606,297.98416659166696
2021-07-12 04:00:00,264.3991352839372,297.4446322003491
2021-07-12 05:00:00,264.1168970986979,296.8499629077286
2021-07-12 06:00:00,264.13790087062273,296.33668323131667
2021-07-12 07:00:00,264.0578239901595,296.66486716764143
2021-07-12 08:00:00,263.9226122083937,298.4488750455028
2021-07-12 09:00:00,263.95149239479025,299.74060701887703
2021-07-12 10:00:00,264.09851879826374,301.7254634657691
2021-07-12 11:00:00,264.33349849667223,302.35032568053145
2021-07-12 12:00:00,264.5684781950808,302.77696479775364
2021-07-12 13:00:00,264.61836215340213,303.02507185361515
2021-07-12 14:00:00,264.8257744011594,303.3768850333553
2021-07-12 15:00:00,265.0528776850961,303.51078407937575
2021-07-12 16:00:00,264.9071640173679,303.41232889847834
2021-07-12 17:00:00,264.71419186280895,303.0513265685211
2021-07-12 18:00:00,264.9229168463115,302.6968879172904
2021-07-12 19:00:00,264.56716545933546,302.4120242605605
2021-07-12 20:00:00,263.8569754211287,302.17048088342545
2021-07-12 21:00:00,263.67056694529623,301.9683195786494
2021-07-12 22:00:00,263.9751216382056,301.96175589992293
2021-07-12 23:00:00,263.97380890246035,301.7504054449298
2021-07-13 00:00:00,263.8963574934877,301.52330216099307
2021-07-13 01:00:00,263.8727282500723,301.2239984110649
2021-07-13 02:00:00,263.95149239479025,300.97326588371277
2021-07-13 03:00:00,263.30037546512193,300.71465694188885
2021-07-13 04:00:00,262.88030002662623,300.53349940903763
2021-07-13 05:00:00,262.64532032821774,300.48492818646156
2021-07-13 06:00:00,262.5284868468861,300.5545031809624
2021-07-13 07:00:00,262.5166722251784,301.3789012290102
2021-07-13 08:00:00,262.4300316659887,303.1799746715604
2021-07-13 09:00:00,262.4260934587528,304.6778061569466
2021-07-13 10:00:00,261.6135100324127,305.60984853610887
2021-07-13 11:00:00,261.93381755426566,306.9527772035498
2021-07-13 12:00:00,262.33682742807247,308.0581007010915
2021-07-13 13:00:00,263.2163603774228,308.8588695057239
2021-07-13 14:00:00,263.91473579392186,309.4075930472589
2021-07-13 15:00:00,264.1733447357458,309.9615675317751
2021-07-13 16:00:00,263.8543499496381,309.33539258126746
2021-07-13 17:00:00,262.61118919883995,308.5648166987769
2021-07-13 18:00:00,262.10316046540925,308.4676742536248
2021-07-13 19:00:00,263.0693339739493,308.0449733436385
2021-07-13 20:00:00,263.94624145180904,307.3781035850266
2021-07-13 21:00:00,263.85303721389283,306.791310706878
2021-07-13 22:00:00,263.7335782610706,305.63347777952424
2021-07-13 23:00:00,265.5359644393661,305.10444527416877
2021-07-14 00:00:00,263.88979381476116,304.39425523596196
2021-07-14 01:00:00,264.86778194500897,303.80483688632273
2021-07-14 02:00:00,264.5435362159201,303.5291623798099
2021-07-14 03:00:00,263.7545820329954,303.4188925772048
2021-07-14 04:00:00,263.3423830089715,303.00800628892625
2021-07-14 05:00:00,263.5944282720689,302.76252470455535
2021-07-14 06:00:00,263.7165126963817,302.85310347098095
2021-07-14 07:00:00,263.3371320659903,302.7927176266972
2021-07-14 08:00:00,263.3463212162074,304.6318604058611
2021-07-14 09:00:00,263.744080147033,306.2215833934182
2021-07-14 10:00:00,264.0013763531116,307.8441247746078
2021-07-14 11:00:00,263.70601081041934,308.727595931194
2021-07-14 12:00:00,263.9304886228655,309.3340798455221
2021-07-14 13:00:00,263.9016084364689,309.7489043410366
2021-07-14 14:00:00,264.4306409418244,308.4624233106436
2021-07-14 15:00:00,264.8218361939235,309.07940911093414
2021-07-14 16:00:00,265.3495559635337,308.7118431022504
2021-07-14 17:00:00,265.2287842749662,308.1972506900932
2021-07-14 18:00:00,265.03843759189783,307.6406507340864
2021-07-14 19:00:00,264.81527251519697,307.1024290785138
2021-07-14 20:00:00,264.7128791270637,306.4552503560814
2021-07-14 21:00:00,264.7233810130261,305.64660513697726
2021-07-14 22:00:00,264.9202913748209,302.88723460035874
2021-07-14 23:00:00,265.2209078604944,302.3096308724272
2021-07-15 00:00:00,264.955735239944,301.8843044909503
2021-07-15 01:00:00,264.5369725371936,301.3355809494153
2021-07-15 02:00:00,264.33087302518163,300.671336662294
2021-07-15 03:00:00,264.3728805690312,300.1055475560701
2021-07-15 04:00:00,264.1536536995663,299.4964381702514
2021-07-15 05:00:00,264.0315692752535,298.7875608677899
2021-07-15 06:00:00,264.32693481794576,298.1193783734327
2021-07-15 07:00:00,264.62623856787394,299.1288721615677
2021-07-15 08:00:00,264.6419913968175,299.72354145418814
2021-07-15 09:00:00,264.33874943965344,300.5256229945658
2021-07-15 10:00:00,264.0945805910278,300.4179786634513
2021-07-15 11:00:00,263.9304886228655,301.88561722669556
2021-07-15 12:00:00,263.5576716712005,303.2889317384202
2021-07-15 13:00:00,263.208483962951,304.33780759891414
2021-07-15 14:00:00,263.55635893545525,303.75364019225606
2021-07-15 15:00:00,263.4985985626621,303.35325578993985
2021-07-15 16:00:00,263.5747372358894,302.85047799949035
2021-07-15 17:00:00,264.0486348399424,301.8383587398648
2021-07-15 18:00:00,264.16021737829277,301.37496302177425
2021-07-15 19:00:00,263.83072070622273,301.13735785187515
2021-07-15 20:00:00,263.4474018685954,300.9102545679384
2021-07-15 21:00:00,262.9656278500707,300.5794451601231
2021-07-15 22:00:00,263.3121900868296,300.3431527259693
2021-07-15 23:00:00,262.88686370535277,299.6093334443471
2021-07-16 00:00:00,262.1832373458725,299.1236212185865
2021-07-16 01:00:00,262.0020798130212,298.5853995630139
2021-07-16 02:00:00,262.60593825585875,297.98547932741224
2021-07-16 03:00:00,263.04570473053394,297.128262885732
2021-07-16 04:00:00,263.30825187959374,296.3445596457885
2021-07-16 05:00:00,263.5576716712005,295.916607792821
2021-07-16 06:00:00,263.44346366135954,296.1634021129372
2021-07-16 07:00:00,263.00894812966555,297.43150484289606
2021-07-16 08:00:00,262.4287189302434,298.88207784145146
2021-07-16 09:00:00,262.0480255641067,299.8653169146804
2021-07-16 10:00:00,261.52424400173237,299.7904909771984
2021-07-16 11:00:00,262.1858628173631,301.7766601598358
2021-07-16 12:00:00,262.21999394674083,302.5026030269861
2021-07-16 13:00:00,261.4914256080999,301.8672389262614
2021-07-16 14:00:00,261.6043208821956,300.0661654837112
2021-07-16 15:00:00,262.13991706627763,297.83582745244814
2021-07-16 16:00:00,261.82617322315116,296.90903601626707
2021-07-16 17:00:00,261.21706383733243,296.1778422061355
2021-07-16 18:00:00,260.6315836949291,294.7771531659015
2021-07-16 19:00:00,260.749729912006,294.8637937250912
2021-07-16 20:00:00,260.21282099217865,294.93993239831855
2021-07-16 21:00:00,259.96077572908126,294.7915932590998
2021-07-16 22:00:00,261.05822281215126,292.0007170645941
2021-07-16 23:00:00,260.94270206656495,292.21338025533254
2021-07-17 00:00:00,260.63552190216495,292.4181670315992
2021-07-17 01:00:00,259.98309223675136,292.6098264504128
2021-07-17 02:00:00,259.8662587554197,292.05585196589664
2021-07-17 03:00:00,260.3440945667086,292.0230335722642
2021-07-17 04:00:00,260.2338247641035,291.9377057488197
2021-07-17 05:00:00,259.7848691392112,292.2711406281257
2021-07-17 06:00:00,259.61027528508646,292.8973155786333
2021-07-17 07:00:00,259.63390452850183,294.24549518905536
2021-07-17 08:00:00,259.6890394298044,295.7065700735732
2021-07-17 09:00:00,259.72054508769156,296.91822516648415
2021-07-17 10:00:00,261.0122770610658,298.49875900382415
2021-07-17 11:00:00,260.8652506575923,298.5171373042583
2021-07-17 12:00:00,260.00409600867613,298.50663541829596
2021-07-17 13:00:00,260.0841728891394,298.085247244055
2021-07-17 14:00:00,260.6735912387786,298.1902661036789
2021-07-17 15:00:00,260.3139016445667,298.1298802593951
2021-07-17 16:00:00,260.8521233001393,298.23358638327375
2021-07-17 17:00:00,260.7011586894299,297.96578829123274
2021-07-17 18:00:00,261.1120449777085,297.5325854952841
2021-07-17 19:00:00,261.2511949667102,297.2569109887713
2021-07-17 20:00:00,261.0910412057837,296.7895770634448
2021-07-17 21:00:00,261.00308791084865,296.25266814361754
2021-07-17 22:00:00,262.4405335519511,295.3836370802296
2021-07-17 23:00:00,261.98763971982294,294.8559173106194
2021-07-18 00:00:00,261.02802989000935,294.2008621737152
2021-07-18 01:00:00,261.43760344254264,293.43553723420587
2021-07-18 02:00:00,260.88625442951707,293.1690518779102
2021-07-18 03:00:00,260.93220018060254,292.9406358582282
2021-07-18 04:00:00,261.1422378998504,292.6334556938282
2021-07-18 05:00:00,261.58988078899733,292.6098264504128
2021-07-18 06:00:00,261.5176803230059,292.6977797453479
2021-07-18 07:00:00,261.4835491936281,292.93275944375637
2021-07-18 08:00:00,261.27613694587086,292.9997089667666
2021-07-18 09:00:00,261.2800751531068,293.61275655982126
2021-07-18 10:00:00,261.74740907843324,293.4289735554794
2021-07-18 11:00:00,261.53605862344006,294.8677319323271
2021-07-18 12:00:00,261.72246709927254,295.9546771294347
2021-07-18 13:00:00,261.0949794130196,296.7554459340671
2021-07-18 14:00:00,260.8993817869701,297.1427029789303
2021-07-18 15:00:00,261.0319680972453,297.000927518438
2021-07-18 16:00:00,261.2157511015871,297.33830060497985
2021-07-18 17:00:00,262.0138944347289,297.07837892741065
2021-07-18 18:00:00,262.1267897088246,296.66355443189616
2021-07-18 19:00:00,262.2948198842229,296.12533277632355
2021-07-18 20:00:00,262.49304298176304,295.5280380122125
2021-07-18 21:00:00,262.6715750431237,295.0567658796502
2021-07-18 22:00:00,262.60200004862287,294.11815982176137
2021-07-18 23:00:00,262.37883497192206,293.7860376782007
2021-07-19 00:00:00,262.33420195658186,293.45260279889476
2021-07-19 01:00:00,262.7306481516622,293.18480470685375
2021-07-19 02:00:00,262.30925997742116,293.1939938570709
2021-07-19 03:00:00,262.50879581070666,293.0679712255222
2021-07-19 04:00:00,262.65057127119894,293.3121400741478
2021-07-19 05:00:00,262.07821848624855,293.4250353482435
2021-07-19 06:00:00,261.8222350159153,293.5431815653204
2021-07-19 07:00:00,261.74740907843324,294.616999404975
2021-07-19 08:00:00,261.7369071924708,295.35475689383304
2021-07-19 09:00:00,261.85374067380246,295.7288865812433
2021-07-19 10:00:00,261.54787324514774,296.3944436041098
2021-07-19 11:00:00,261.8931227461614,297.16108127936445
2021-07-19 12:00:00,261.34965014760763,297.3396133407251
2021-07-19 13:00:00,261.60300814645035,297.1427029789303
2021-07-19 14:00:00,262.0178326419648,295.83521817661244
2021-07-19 15:00:00,262.6374439137459,296.0531323103321
2021-07-19 16:00:00,262.7109571154827,296.3209304023731
2021-07-19 17:00:00,262.38539865064854,295.9717426941236
2021-07-19 18:00:00,262.4011514795921,295.54641631264667
2021-07-19 19:00:00,262.5074830749613,294.9714380562057
2021-07-19 20:00:00,262.598061841387,294.4529074368126
2021-07-19 21:00:00,262.4155915727904,294.2048003809511
2021-07-19 22:00:00,262.52061043241434,295.31800029296465
2021-07-19 23:00:00,262.5862472196793,295.1237154026604
2021-07-20 00:00:00,262.98663162199546,294.95043428428096
2021-07-20 01:00:00,263.12971981823307,294.3281975410092
2021-07-20 02:00:00,262.953813228363,294.2034876452058
2021-07-20 03:00:00,262.70701890824677,294.09584331409127
2021-07-20 04:00:00,262.84879436873905,294.01182822639214
2021-07-20 05:00:00,263.06277029522283,293.77159758500244
2021-07-20 06:00:00,263.33056838726384,294.05646124173234
2021-07-20 07:00:00,263.39620517452875,294.6064975190126
2021-07-20 08:00:00,263.2202985846587,295.06989323710314
2021-07-20 09:00:00,263.17041462633733,295.46502669643814
2021-07-20 10:00:00,263.24655329956465,297.4078755994807
2021-07-20 11:00:00,262.37620950043146,296.44695303392183
2021-07-20 12:00:00,263.182229248045,296.54015727183804
2021-07-20 13:00:00,263.5983664793048,296.9996147826927
2021-07-20 14:00:00,263.30168820086726,297.4945161586704
2021-07-20 15:00:00,263.18354198379035,297.8594566958635
2021-07-20 16:00:00,263.02076275137324,297.9999194206105
2021-07-20 17:00:00,263.03782831606213,297.8108854732875
2021-07-20 18:00:00,263.0273264300997,297.3199223045456
2021-07-20 19:00:00,262.9656278500707,296.80795536387905
2021-07-20 20:00:00,262.8448561615032,296.49814972798845
2021-07-20 21:00:00,262.73852456613395,296.1542129627201
2021-07-20 22:00:00,262.4011514795921,293.800477771399
2021-07-20 23:00:00,262.2094920607785,293.5733744874623
2021-07-21 00:00:00,262.2593760190998,293.4342244984606
2021-07-21 01:00:00,262.34864204978015,293.1624881991837
2021-07-21 02:00:00,262.1832373458725,292.82774058413247
2021-07-21 03:00:00,262.44709723067757,292.34334109411714
2021-07-21 04:00:00,262.7083316439921,291.88388358326245
2021-07-21 05:00:00,262.53767599710324,291.4533062588044
2021-07-21 06:00:00,262.48516656729123,291.92195291987616
2021-07-21 07:00:00,262.4260934587528,293.3633367682144
2021-07-21 08:00:00,262.3473293140349,294.3439503699528
2021-07-21 09:00:00,262.431344401734,295.19197766141593
2021-07-21 10:00:00,262.5862472196793,296.02687759542613
2021-07-21 11:00:00,262.67026230737844,296.25529361510814
2021-07-21 12:00:00,262.6938915507938,296.6267978310278
2021-07-21 13:00:00,262.86717266917327,296.6714308463679
2021-07-21 14:00:00,263.0785231241664,296.5782266084517
2021-07-21 15:00:00,263.11396698928945,296.4062582258175
2021-07-21 16:00:00,263.0863995386382,296.10564174014405
2021-07-21 17:00:00,263.1113415177989,295.72232290251674
2021-07-21 18:00:00,263.1100287820536,295.2878073708228
2021-07-21 19:00:00,263.0575193522416,294.84410268891173
2021-07-21 20:00:00,262.9761297360331,294.4988531878981
2021-07-21 21:00:00,262.8225396538331,294.2363060388383
2021-07-21 22:00:00,262.5796835409528,293.10997876937176
2021-07-21 23:00:00,262.5284868468861,293.0285891531632
2021-07-22 00:00:00,262.5284868468861,292.97870519484184
2021-07-22 01:00:00,262.49566845325364,292.94457406546405
2021-07-22 02:00:00,262.6348184422553,292.9117556718316
2021-07-22 03:00:00,262.826477861069,292.72140898876324
2021-07-22 04:00:00,262.73458635889807,292.5848844712521
2021-07-22 05:00:00,262.4116533655545,292.5481278703838
2021-07-22 06:00:00,262.38802412213914,292.45098542523164
2021-07-22 07:00:00,262.5783708052075,293.50511222870676
2021-07-22 08:00:00,262.7057061725015,294.5802428041066
2021-07-22 09:00:00,262.7989104104177,295.59367479947747
2021-07-22 10:00:00,262.813350503616,296.16208937719193
2021-07-22 11:00:00,262.8501071044844,296.6517398101885
2021-07-22 12:00:00,262.8435434257579,297.3868718275559
2021-07-22 13:00:00,263.02076275137324,298.0406142287148
2021-07-22 14:00:00,263.1231561395066,298.37536184376603
2021-07-22 15:00:00,263.16647641910146,298.3333542999165
2021-07-22 16:00:00,263.13103255397834,298.04980337893187
2021-07-22 17:00:00,262.9774424717784,297.55621473869945
2021-07-22 18:00:00,262.75296465933224,297.04424779803287
2021-07-22 19:00:00,262.5166722251784,296.56247377950814
2021-07-22 20:00:00,262.2948198842229,296.2132860712586
2021-07-22 21:00:00,262.0874076364656,295.9257969430381
2021-07-22 22:00:00,261.85505340954774,293.79391409267254
2021-07-22 23:00:00,261.7487218141785,293.5536834512828
2021-07-23 00:00:00,261.641077483064,293.43159902697
2021-07-23 01:00:00,261.58725531750673,293.3239546958555
2021-07-23 02:00:00,261.5793789030349,293.2333759294298
2021-07-23 03:00:00,261.55837513111015,293.1257315983153
2021-07-23 04:00:00,261.601695410705,293.0640330182863
2021-07-23 05:00:00,261.6555175762623,293.0955386761735
2021-07-23 06:00:00,261.6397647473187,293.2005575357974
2021-07-23 07:00:00,261.5176803230059,294.42533998616136
2021-07-23 08:00:00,261.2656350599085,295.74726488167744
2021-07-23 09:00:00,261.05559734066065,296.94973082437133
2021-07-23 10:00:00,260.6565256740897,298.13381846663106
2021-07-23 11:00:00,260.8652506575923,299.03566792365143
2021-07-23 12:00:00,261.1028558274914,299.538445714101
2021-07-23 13:00:00,260.8035520775632,299.9874013389932
2021-07-23 14:00:00,260.7037841609205,300.08191831265475
2021-07-23 15:00:00,260.75760632647774,300.1055475560701
2021-07-23 16:00:00,260.6066417157684,299.7865527699625
2021-07-23 17:00:00,260.4346733331342,299.2063235705403
2021-07-23 18:00:00,260.2338247641035,298.5223882472395
2021-07-23 19:00:00,259.90170262054284,298.0235486640259
2021-07-23 20:00:00,259.70479225874794,297.6599208625781
2021-07-23 21:00:00,259.04448617886254,297.2923548538944
2021-07-23 22:00:00,258.9959149562865,296.66880537487737
2021-07-23 23:00:00,259.16263239593945,295.72232290251674
2021-07-24 00:00:00,259.002478635013,294.93468145533734
2021-07-24 01:00:00,258.78981544427455,294.3570777274058
2021-07-24 02:00:00,259.14294135976,294.3452631056981
2021-07-24 03:00:00,259.42517954499925,294.2166150026588
2021-07-24 04:00:00,259.62208990679414,294.0630249204588
2021-07-24 05:00:00,260.08811109637526,293.9987008689392
2021-07-24 06:00:00,260.53312851403166,293.87399097313573
2021-07-24 07:00:00,260.78779924861965,295.0213220145271
2021-07-24 08:00:00,261.1251723351615,296.24741720063633
2021-07-24 09:00:00,261.43497797105204,297.4905779514345
2021-07-24 10:00:00,261.641077483064,298.5696467340703
2021-07-24 11:00:00,261.66733219797,299.7104140967351
2021-07-24 12:00:00,261.80910765846227,300.416665927706
2021-07-24 13:00:00,261.85767888103834,300.97982956243925
2021-07-24 14:00:00,262.2370595114297,301.3697120787931
2021-07-24 15:00:00,262.49566845325364,301.67689224319304
2021-07-24 16:00:00,262.75033918784163,301.78059836707166
2021-07-24 17:00:00,262.826477861069,301.6191318703999
2021-07-24 18:00:00,262.8067868248895,301.2174347323384
2021-07-24 19:00:00,262.7844703172194,300.73303524232307
2021-07-24 20:00:00,262.6492585354536,300.3707201766205
2021-07-24 21:00:00,262.584934483934,300.2932687676479
2021-07-24 22:00:00,262.48647930303656,300.4311060209043
2021-07-24 23:00:00,261.8445515235853,300.4468588498479
2021-07-25 00:00:00,261.82617322315116,300.4284805494137
2021-07-25 01:00:00,261.91937746106737,300.2617631097607
2021-07-25 02:00:00,261.311580810994,300.20662820845814
2021-07-25 03:00:00,261.15142705006747,300.06747821945646
2021-07-25 04:00:00,261.3391482616452,299.8771315363881
2021-07-25 05:00:00,261.3549010905888,299.78524003421717
2021-07-25 06:00:00,261.41397419912727,299.7891782414531
2021-07-25 07:00:00,261.04378271895297,299.45574336214713
2021-07-25 08:00:00,260.89806905122475,301.26075501193327
2021-07-25 09:00:00,261.3759048625136,303.0697048689553
2021-07-25 10:00:00,260.6591511455803,304.8103924672218
2021-07-25 11:00:00,261.4192251421085,305.8185735196114
2021-07-25 12:00:00,262.0007670772759,306.63246968169676
2021-07-25 13:00:00,262.3355146923272,307.42798754334797
2021-07-25 14:00:00,262.5271741111408,308.09748277345045
2021-07-25 15:00:00,262.14254253776824,306.89501683075656
2021-07-25 16:00:00,262.1714227241648,306.839881929454
2021-07-25 17:00:00,262.9853188862502,306.57602204464894
2021-07-25 18:00:00,262.83960521852197,306.28722018068316
2021-07-25 19:00:00,262.0572147143238,306.00892020267975
2021-07-25 20:00:00,262.34339110679895,305.7529367323464
2021-07-25 21:00:00,262.50091939623485,305.4536329824183
2021-07-25 22:00:00,261.72509257076314,305.1622056469619
2021-07-25 23:00:00,261.8904972746708,305.0611249945739
2021-07-26 00:00:00,262.08084395773915,304.61742031266283
2021-07-26 01:00:00,261.7907293580281,304.41394627214146
2021-07-26 02:00:00,261.66733219797,304.28792364059274
2021-07-26 03:00:00,261.4100359918914,304.1277698796663
2021-07-26 04:00:00,261.32470816844693,303.8363425442099
2021-07-26 05:00:00,261.6305755971016,303.49371851468686
2021-07-26 06:00:00,261.5124293800247,303.3164991890715
2021-07-26 07:00:00,261.6725831409512,303.4044524840065
2021-07-26 08:00:00,262.1806118743819,303.8573463161347
2021-07-26 09:00:00,262.7897212602006,305.11888536736706
2021-07-26 10:00:00,262.8080995606348,304.6436750275688
2021-07-26 11:00:00,262.84879436873905,305.3105447861807
2021-07-26 12:00:00,262.76871748827585,306.3003475381361
2021-07-26 13:00:00,262.6295674992741,306.7230484481224
2021-07-26 14:00:00,262.85141984022965,306.6928555259805
2021-07-26 15:00:00,263.3463212162074,306.77949608517025
2021-07-26 16:00:00,262.9630023785801,306.7322375983395
2021-07-26 17:00:00,263.4841584694638,306.1822013210592
2021-07-26 18:00:00,264.04994757568767,305.7844423902336
2021-07-26 19:00:00,264.1470900208398,305.51664429819266
2021-07-26 20:00:00,264.24817067322783,305.34073770832254
